#,Short Name,Full Description,Report Date,Owner,Priority,Status,Source,Singular Dev,Solved Date,Diagnostic,Solution,Story,Singular Story,Comments/Next Steps,,,,,,,,,,,,,,,
30.0,"Sprint 5 Story Backlog — Sizing, Recap Docs, Refunds, Full Custom (Unassigned)","Several standing asks from Julia — standardized sizing (garment/shoe/accessory, locked RTW size), richer recap documents (personalized emails, accessories + Terms of Sale section), a dedicated Full Custom request workflow, a Refunds tracker, and role-based training walkthroughs — are all planned but not yet built.",,Singular,3. Medium,In Progress,,,,"• split size fields (DFS-5.7) covers garment/shoe/accessory sizing and the dropdown half of RTW sizing; the RTW-lock half of that ask isn't explicit in that story's AC and needs confirming it's included.
• personalized/editable recap emails CC'd to Atelier (DFS-5.4) covers this, though the “CC Atelier” and “SA's own voice” nuances aren't explicit in that story yet.
• accessories section + Terms of Sale in Recap (DFS-5.9) covers this, though the dedicated accessories section itself isn't explicit in that story's AC.
• Full Custom workflow (DFS-5.6) covers this but is blocked — no build until the Figma mockup and flow diagram are client-approved.
• Refunds tracker (DFS-5.3) covers this, and also directly answers a separate Aug 19 question about the Margo order-adjustment page.
• role-based workflow diagrams/walkthroughs (DFS-5.8) covers both the general walkthroughs and the recap walkthrough, though the raw appointments logic diagram (tracked separately under Axel's items) isn't covered by that story.
• Net: none of these 9 items are blocked on discovery — all already have a home in Sprint 5 planning; the open work is confirming AC gaps and, for Full Custom, getting client sign-off on the mockup.","Build per the existing Sprint 5 stories (DFS-5.3, 5.4, 5.6, 5.7, 5.8, 5.9); close the small AC gaps noted per item; get Figma sign-off before starting Full Custom.",,Full,,,,,,,,,,,,,,,,
31.0,3PL carrier + tracking info missing from Fulfillment page,"Julia wants the 3PL carrier (FedEx, DHL, etc.) and tracking number visible on the In Fulfillment page.",2026-08-19,Singular x Cobalt,3. Medium,In Progress,Slack – #danielle-frankel-development,Alonso,,"Reviewing how carrier, and tracking data are mapped from Apparel Magic to Airtable. We identified some inconsistencies between the source data and what reaches Airtable and are validating the current field mappings with Cobalt to determine whether adjustments are needed in the sync, DFS process, or both.
",,,,Waiting on Cobalt,,,,,,,,,,,,,,,
32.0,,Appointments page: Missing Data flags are too noisy and provide the sense that Airtable is not displaying the information from the backend.,,Singular,3. Medium,Done,,Axel,,"Design a way that the users still see the flags but is less disruptive, only to provide a sense of ""this is missing but nothing will break if you don't have it"". So we would have two type of flags:
1. Soft flags: Missing data but the system can survive without it.
2. Hard flags: Missing data and the system cannot work properly without it.","Only a missing Client now blocks Check In (shown in red, ""Missing Client"") — there's nothing to check a client into otherwise. A missing Room, Sales Associate, or Alterations Lead (Alterations appointments only) no longer blocks check-in; each now shows as its own informational amber note next to the field it's missing (plain text, spelled out in full, no colored chip), in both the list and calendar card views. Also fixed a related bug where the Alterations Lead note was firing on non-Alterations appointments (e.g. a Final Fitting & Pick Up), renamed the ""Pick Up Pending"" status to ""Pending Pick Up"", and sized up the Check In/Clear/Pick Up buttons for readability with every button now the same width. Because the check-in Slack message used to assume Room and Sales Associate were always both present, it's being replaced with a script that builds the message from whichever of Room/Sales Associate/Alterations Lead actually exist on the record — this half is scaffolded but still needs a manual paste-in step in the Airtable automation editor. Status: code live in Sandbox; automation wiring pending.",,,,,,,,,,,,,,,,,,
35.0,Pipeline Logic,"• Julia questioned whether a client could/should occupy two phases at once (e.g., Alterations and Fulfillment); design work is finalized — Stage is being decoupled into independent milestone facts (Gown Ready, Alterations Required, Alterations Completed) so a bride's gown can be marked ready while alterations are still pending without conflict; rules sent to Julia for confirmation Aug 20, pending her reply before build.""",,Singular,3. Medium,Open,,Axel,,,,,Partial,,,,,,,,,,,,,,,,
49.0,Address confirmation pop-up and write-back to Apparel Magic,"Confirmed shipping address to be stored per order in Airtable and then written back to Apparel Magic. The pop-up offers the Shopify address, the Acuity address, previously confirmed addresses, or a new entry. Address is per order - the same client may use different addresses across orders.",2026-08-21 00:00:00,Singular x Cobalt,3. Medium,Open,,Axel,,,,Sprint 5: Order Ready Interface,Full,,,,,,,,,,,,,,,,
51.0,Manual override needed for non-linear stage progression,"Axel rebuilt stage tracking as a checkbox/formula system so automations cannot silently revert a client to a prior stage. Julia flagged that strictly linear progression does not fit the business - clients can move backwards, e.g. from in fulfillment back into alterations if alterations are added late. Agreed to keep the checklist structure and add a manual override field for edge cases.",2026-08-21 00:00:00,Singular,3. Medium,In Progress,From Julia,Axel,,,,,,,,,,,,,,,,,,,,,
54.0,Reception must be able to mark items picked up or shipped,"The Appointments interface needs to let reception staff mark individual items as picked up or shipped during final fitting and pickup appointments.  This must be done on a product level not a client level.Julia's position: the Apparel Magic invoice indicates fulfilment, but manual checkboxes are still needed to record that the gown is physically in the bride's hands or that a 3PL has collected the box - currently that is either untracked or tracked via ad-hoc Slack messages.",2026-08-21 00:00:00,Singular,3. Medium,Open,From Julia,Axel,,,,,,,,,,,,,,,,,,,,,
56.0,Fulfilment Progress Percentage - formula and Apparel Magic data problem,"Axel proposed a fulfilment_progress_percentage built from quantity_open_total and order_items_total_quantity; Nadiia corrected it to (total - open) / total * 100. Investigation then found picked items in Apparel Magic are still marked open, and some order items show quantity_open = 0 with quantity_shipped = 0, probably items picked up rather than shipped. Julia noted the picked % resets to 0 once an order is invoiced or shipped, so a shipped % is also needed at order-item level.",2026-08-21 00:00:00,Singular x Cobalt,3. Medium,Open,Slack - #danielle-frankel-developmen,Axel,,,,,,,,,,,,,,,,,,,,,
57.0,Two independent fulfilment-method fields with different logic,"Client > Fulfilment Method is set from the client's Shopify address when the client is created: a NY address gives 'Pick Up - New York', an LA address gives 'Pick Up - Melrose', anything else gives 'Ship (Shopify Address)'. Order > Delivery Method is set from the individual order's shipping_address when the order is created and is binary, 'Pick Up in Store' or 'Ship'. Two similar fields with different sources, which may explain pickup/shipping mismatches.",2026-08-21 00:00:00,Cobalt,3. Medium,Done,Slack - #danielle-frankel-developmen,,,,,,,,,,,,,,,,,,,,,,
59.0,Airtable as scheduling front end for Acuity,"Julia wants Acuity to remain the backend but Airtable to be the internal front end - entering sales associate and room in Airtable, and creating or dragging appointments there the way you would in Google Calendar. Sync is currently one-way, Acuity to Airtable. Nadiia flagged that write-back risks an update loop and that Acuity has strict custom-field limits. Julia believes we should be able to move appointment times, create appointments, change the sales associate and the room in airtable and that should create a record in acuity",2026-08-20 00:00:00,Singular x Cobalt,3. Medium,Open,From Julia,Axel,,,,,,,,,,,,,,,,,,,,,
74.0,Wedding date edit permissions after confirmation,"Wedding date to remain editable by sales associates at all times until 'confirmed' is clicked; initially said that after confirmation only Margo, Rachel and Chelsea can change it. Make it so everyone can update the wedding date after it is confirmed, but there should be a pop up that says are you sure you want to update this is a confirmed wedding date. Axel to build a simple back-office page for post-confirmation date changes so those three do not need Airtable access.",2026-08-10 00:00:00,Singular,3. Medium,Open,From Julia,Axel,,,,,,,,,,,,,,,,,,,,,
75.0,Recap regenerates per consultation; multiple recaps per client,"The recap is not locked after the first appointment - it regenerates per consultation and is tied to scheduled, non-cancelled consultation appointments only. A client may hold multiple recaps across collections and multiple customization proposals simultaneously. A real client with two valid, non-test consultation appointments is needed to test second-recap generation. Note: we don't always update recap after the first appointment, but make sure that recaps are there on an appointment basis not a customer basis. In the order summary mock up there are tabs for order recaps based on the appointment day.",2026-08-10 00:00:00,Singular x Cobalt,3. Medium,Open,From Julia,Axel,,,,,,,,,,,,,,,,,,,,,
82.0,Deliberating-phase flags to be pruned by cutoff date,"Deliberating-phase flags to be removed for clients created before an October 1st cutoff date. The 'No room assigned' flag is to remain, as it is still useful.",2026-08-21 00:00:00,Singular,3. Medium,Open,Granola - DFS - Cobalt X Singular,Axel,,,,,,,,,,,,,,,,,,,,,
86.0,Follow Up Flag Sync With Accounts Workflow,"In the Pipeline detail view, the ""follow up sent"" flag needs to connect to the new workflow for sending the follow-up to the accounts page - it should turn green once the follow-up is live on the accounts page and once it is confirmed/locked by the sales associate. Logged as: Suggestion - Daily Ops > Pipeline.",2026-08-19 00:00:00,Singular x Cobalt,3. Medium,Open,Airtable table (sandbox),,,,,,,,,,,,,,,,,,,,,,
88.0,Order Popup Glitch and Missing Client History,"Clicking an order glitches - it either does not open, or opens and does not stay open. Separately, when clicking a client order it should be possible to see their other orders below, including total spend, so that multiple orders attached to one client (e.g. alterations paid for after the gown) show in the pop-up. Logged as: Bug Report - Daily Ops > Sold Orders.",2026-08-20 00:00:00,Singular,3. Medium,Open,Airtable table (sandbox),Axel,,,,,,,,,,,,,,,,,,,,,
8.0,Can multiple approved customizations go into one draft order?,Julia asked whether more than one approved customization could be included when creating a single draft order.,2026-07-23,Cobalt,4. Low,Done,Read AI – Stand Up,,,,"Per Slack (Aug 5), Cobalt confirmed a draft order can currently only link a single style when it contains customizations, but could be extended if needed.",,,,,,,,,,,,,,,,,,
16.0,Data Verification & Interface Cleanup (Unassigned),"A handful of smaller verification tasks and cleanup items: confirming two existing behaviors actually work as intended, fixing an appointment-time timezone display, removing redundant measurement fields, and inheriting Self-Usage from the category style.",,Singular,4. Low,Open,,Axel,,"• Self-Usage should be inherited from the category style rather than a native attribute on each individual style — confirmed covered by a planned Sprint 5 story (Self Usage via Category Link): Category becomes a linked-record table and Style resolves Self Usage from its linked Category instead of a style-level value; planned, not yet built.
• next/last appointment times don't show the correct NY vs. LA timezone — proposed fix is a formula field that resolves timezone from the appointment's studio and displays it explicitly alongside the time.
• confirm in sandbox that “Samples Not Where Needed” actually surfaces in the Pipeline when it should — not yet verified.
• confirm whether/how the Rush source field is meant to be used during the Deliberating stage — not yet verified.
• remove the individual measurement fields from Pipeline, now redundant given they're consolidated elsewhere — not started.",Make Self-Usage inherit from category style; add the studio-aware timezone formula field; run the two sandbox verification checks; remove the redundant measurement fields.,,Partial,,,,,,,,,,,,,,,,
21.0,Small Additions — Sold Order Sort & Calligraphy Card Fields (Alonso),"Sold orders should list newest-first, and the calligraphy card needs two new fields to let Margo close records out properly.",,Singular,4. Low,Done,,Alonso,2026-08-21 00:00:00,"• Sold Orders: Is not defaulting to newest-first, making recent sales less visible on page load. 
• Calligraphy Cards: Margo needed a clear way to close out completed records and access the gown name without adding unnecessary duplicate data entry.","• Sold Orders: Updated Sold Orders to default to Date Sold, descending, so the newest sales appear first. The list remains consistent with the page sort, and users can still change sorting from any column header as before.

• Calligraphy Cards: Added a final `Closed` stage after `Received from Calligrapher`, which is automatically supported by the existing stepper, advance action, and filters. The gown name was already available through the existing Shopify-synced Gown field in both list and detail views, so no additional manual field was needed.",,,,,,,,,,,,,,,,,,
22.0,“Attention” flag meaning unclear (tax not confirmed),"Julia asked what an “Attention” indicator meant on a client record; it flags “Tax not confirmed,” which currently must be set manually since it can’t be pulled from Shopify.",2026-08-19,Singular,4. Low,Done,Slack – #danielle-frankel-development,,,"The ""Attention"" (red) indicator on a client's Fulfillment record is driven by the tax_confirmed field being false — a manual checkbox, since Shopify's API doesn't expose per-order tax-confirmation status for us to pull automatically. Julia's question was about what the label meant, not a functional defect.","Clarified in real time on the 8/21 call — no code change needed, the flag is working as designed (manual, permanent-lock once set true, per fulfillment.README.md). Label wording could be made more explicit (e.g. ""Tax not confirmed"" instead of ""Attention"") in a future pass, but Julia didn't request that change.",,,,,,,,,,,,,,,,,,
24.0,Draft-order creation should be a manual button,"When asked whether Shopify draft-order creation should be automatic or user-triggered, Julia recommended an explicit button, not automation.",2026-08-03,Singular,4. Low,Done,Read AI – Stand Up,,,"Julia was asked whether Shopify draft-order creation should be automatic (a background automation) or user-triggered from the interface; she confirmed she wants an explicit action, not something that fires on its own.","The Draft Orders interface already works this way — draft order creation only happens when a Sales Associate clicks ""Save Draft"" in the interface; there's no background automation creating draft orders without a user action. Shipped week of Jul 9—11 per CHANGELOG.md, matches Julia's stated preference exactly.",,,,,,,,,,,,,,,,,,
25.0,Rename column header to “Item Sold”,Julia requested the column header be changed to “Item Sold” to accurately reflect its contents.,2026-07-27,Singular,4. Low,Done,Read AI – Stand Up,,,"The Alterations list's client-item column had a generic/unclear header, and Julia asked for it to read ""Item Sold"" so it accurately reflects what it shows (every item purchased on the order, shown unfiltered).","Column header renamed to ""Item Sold"" in the Alterations interface. Live in Sandbox and Production (Week of Jul 28–29 per CHANGELOG.md).",,,,,,,,,,,,,,,,,,
26.0,Airtable as source of truth + templated on-brand Recap doc,"Julia asked that Airtable be the source of truth, with a templated, on-brand customization/recap document (PDF or link) accessible to sellers and stored in Airtable.",2026-07-24,Singular,4. Low,Open,Read AI – DFS - Cobalt X Singular,,,"Julia's original ask combined two things: (1) Airtable stays the single source of truth for recap/customization data, and (2) a templated, on-brand document (PDF/link) is generated and stored there for sellers. Part 1 already exists and the Recap Doc PDF pipeline already ships (Week of Aug 3), but the fuller ask resurfaced on the 8/21 call: Cobalt has since built a separate client-facing website (Netlify) that handles the client's proposal review/sign-off, and syncing + storing that version (signature, approval, proposal link) back into Airtable is new work that hasn't been built yet.","Not yet implemented — reopened from ""Done,"" since the original ask is broader than what shipped. Still needed: a new table to store everything Cobalt's sync sends back (signature, comments/approval status, proposal link), plus a one-click ""Generate/Sync Recap"" action that pushes data to the Cobalt-built site and pulls the resulting proposal link back into Airtable. Axel is drafting this as a new story per the 8/21 call; needs coordination with Cobalt on exact field mapping before it can be built.",,,,,,,,,,,,,,,,,,
27.0,Dark-mode display bug,Julia hit a dark-mode display issue in the interface.,2026-07-23,Singular,4. Low,Done,Read AI – Stand Up,,,"Julia saw the interface unexpectedly rendered in dark mode. On the 8/21 call she found the actual cause herself: her own computer's OS-level appearance setting was set to dark mode. Axel confirmed this was a known quirk — despite shipping fixes multiple times to make the interface's theme independent of the viewer's system preference, in practice it still appeared to inherit the OS-level setting.","No code fix was confirmed as necessary on the call — Julia resolved her own symptom by turning off dark mode at the OS level, and confirmed it live (""That's fine. It's tricks though.""). Status: Done per Julia's confirmation on the 8/21 call; flagged that the underlying system-theme-detection behavior may still be slightly inconsistent and worth another look if it recurs for another user.",,,,,,,,,,,,,,,,,,
28.0,Exclude Rush and Alterations categories pending revision,Excludes the Rush and Alterations categories from customization pricing until revised with Margo.,2026-07-30,Singular,4. Low,Done,Airtable – feedback table,,,"Rush Fee, M2M, and Alterations checkboxes were part of the Customizations pricing UI, but their pricing logic hadn't been finalized with Margo yet, so leaving them in the customization flow risked showing Sales Associates incorrect charges.","Removed the Rush Fee, M2M, and Alterations checkboxes from the Customizations UI entirely — those now live only on the Draft Order, not the Customization Request, until pricing is revised with Margo (per Julia's Jul 20 demo feedback).",,,,,,,,,,,,,,,,,,
34.0,Appointments view scoping + Work Desk rename clarification,"Two small asks needing clarification before building: (1) restrict an appointments view to Consultation-type appointments only; (2) rename the ""Work Desk"" view/label to ""Approvals.""",,Singular,4. Low,Done,,Axel,,"1. Not clear which interface — closest existing matches are Sample Tracker's already-Done Consultation-only alert scoping, and Julia's Extra Feedback #34 (Recap regeneration tied to Consultation appointments, still Open); neither is clearly ""the appointments view."" 
2. Conflicts with our own Week of Aug 17 fix, which renamed this same view from ""Workdesk"" to ""Requests"" specifically to avoid colliding with an existing ""Approval"" view — renaming it to ""Approvals"" now would recreate that exact collision. Both need confirmation from whoever filed the card before building.","Issue 1 — Appointments view should be restricted to Consultations (Sample Tracker)
The risk-alerts panel was corrected to only consider Consultation appointments, excluding fittings, pickups, and other appointment types.

Issue 2 — Rename ""Work Desk"" to ""Approvals"" (Customization Requests)
The ""Workdesk"" view is already renamed to ""Requests, specifically to avoid reading as a near-duplicate of the ""Approval"" view next to it.",,,,,,,,,,,,,,,,,,
50.0,Object object' error in alterations lead field,"The alterations lead field renders as 'Object object' instead of the person's name. Fix in progress, committed for the same day.",2026-08-21 00:00:00,Singular,4. Low,In Progress,Granola - DFS - Cobalt X Singular,Axel,,,,"Sprint 5: Order Ready: Alterations, Fulfillment & Appointments",Partial,,,,,,,,,,,,,,,,
58.0,Batch-close clients with past wedding dates,Julia asked for a batch update moving all clients with wedding dates in the past into the Closed phase - there is no reason for 2025 weddings to sit on the Order Ready page. Separately agreed that interfaces should hide past brides by default with a filter to view historical records. Axel confirmed and said he would report back. Must ensure all wedding dates are correct before batch update.,2026-08-20 00:00:00,Singular x Cobalt,4. Low,Open,From Julia,Axel,,,,,,,,,,,,,,,,,,,,,
83.0,Pipeline page scope limited to simple actions,"Agreed that the Pipeline page is for general client information and simple actions only - updating a wedding date, confirming alterations. Complex workflows such as Order Ready triage belong in dedicated interface pages.",2026-08-07 00:00:00,Singular,4. Low,Done,Airtable table (sandbox),Axel,,,,,,,,,,,,,,,,,,,,,
84.0,Add Reason Dropdown and Notes to Did Not Convert,"Add a reason dropdown (e.g. ""went with another designer"") plus a free-text notes column. Lives on the Did Not Convert interface, distinct from the Change Log. Logged as: Suggestion - Tracking > Did Not Convert.",2026-08-19 00:00:00,Singular,4. Low,Open,Airtable table (sandbox),Alonso,,,,,,,,,,,,,,,,,,,,,
85.0,Final Fitting Should Appear in Both Filters,Final Fitting & Pick Up should fall into both the Alterations Appointment Category filter and the Fulfillment category filter. Logged as: Suggestion - Daily Ops > Appointments.,2026-08-19 00:00:00,Singular,4. Low,Open,Airtable table (sandbox),Axel,,,,,,,,,,,,,,,,,,,,,
89.0,Clarification Needed on Sample Tracker Activity,Open question logged against the Sample Tracker asking what is happening on the interface. No further detail recorded in the entry and no answer captured in any source reviewed. Logged as: Question - Tracking > Sample Tracker.,,Singular,4. Low,Open,,Axel,,,,,,,,,,,,,,,,,,,,,
37.0,Add Column Header Tooltips Explaining Pipeline Stages,"Add hover tooltips on each Pipeline column header explaining what the list contains, scoped to the selected period: waitlist - added to waitlist; pre-appointment - booked an appointment; deliberating - attended and checked out of their first appointment; sold - sold; order ready - 50% picked (or whatever threshold is agreed); in alterations - had an alterations appointment booked; in fulfillment - order is ready for fulfillment. Logged as: Suggestion - Daily Ops > Pipeline.",2026-08-19 00:00:00,Singular,,Done,,Alonso,2026-08-25 00:00:00,"Pipeline's Kanban had no way for staff to know, without asking, exactly what each lane means (Waitlist, Pre-Appointment, Deliberating, Sold, Order Ready, In Alterations, In Fulfillment). Until now, no single document compiled the business logic of the 7 phases to write them accurately (docs/phase_logic_rulebook.md was created in parallel to this work).","A native tooltip (title) was added to each Kanban column header — including the Waitlist pseudo-column — with a one-line description of which clients that stage contains and what triggers it. The content was written from docs/phase_logic_rulebook.md, the source of truth for the 7-phase logic. In particular, the Order Ready tooltip reflects the threshold that's currently live in production (more than 75% of the order picked, or the gown picked) — the >50% redesign already confirmed with Julia but not yet built was deliberately left out of the copy until it's implemented, so as not to communicate behavior the system doesn't yet fulfill.",,,,,,,,,,,,,,,,,,
38.0,Only Show Customized Gown Styles for Customization Requests,"The customization request picker should only offer gowns with ""- customized"" in the style name, plus the styles ""custom"", ""custom gown"" and ""customization"". Logged as: Suggestion - Daily Ops > Recap.",2026-08-19 00:00:00,Singular,,Done,,Alonso,2026-08-25 00:00:00,"The Style picker in Customization Requests (and, discovered during a follow-up sweep, both Style pickers in Recap for Regular and Hybrid customizations) offered every style in DF Styles with no filtering at all — including ordinary garments with no relation to customization. A review of the actual catalog confirmed the naming pattern is inconsistent (""Ophelia - Customized"", ""Rainey Customized"" with no dash, ""Custom Veil"", ""Custom Belt"", ""Mari - Customized Gown"", etc.), so any rule based on a fixed pattern (e.g. requiring a literal ""- customized"") risked excluding real catalog variants.","A new isCustomizableStyleName(name) function now filters the Style picker down to styles whose name contains ""custom"" (case-insensitive, anywhere in the string) — validated against the full DF Styles catalog to confirm this single condition covers 100% of real customizable-name variants with no false positives. It was applied across the Style pickers in both interfaces — Customization Requests and Recap — covering Regular and Hybrid customizations in each. In every case where an existing request/customization is being edited, its already-linked style stays visible/selectable even if it doesn't match the filter, so older records don't lose their Style field when opened for editing. The existing-request editing case was specifically verified, confirming the previously-linked style is preserved with no data loss when this change is applied.",,,,,,,,,,,,,,,,,,
39.0,Date parsing bug - month/day values swapped across interfaces,Month and day values are being swapped in dates shown across the interfaces. Identified live during the Aug 21 joint call. Fix being applied one interface at a time by Axel and Alonso.,Aug 22nd,Singular,,Blocked,Granola - DFS - Cobalt X Singular,Alonso,,"The bug reported as ""dates with month/day swapped"" turned out to be a family of at least 3 distinct error types, mixed together under the same general symptom, and its scope spans all 11 pages in the system that display, filter, or sort by date: Pipeline, Appointments, Recap, Customization Requests, Alterations, Draft Orders, Sold Orders, Fulfillment, Did Not Convert, Sample Tracker, and Calligraphy Cards.

Type 1 — Genuine month/day swap: a parser that interprets a date string assuming an order (month-first or day-first) different from what the underlying data actually carries, showing a completely wrong date, not just an off-by-a-bit one. Type 2 — ±1-day timezone shift: a time-less date gets converted into a JavaScript date object and read back in the viewer's local time, crossing the midnight boundary of another reference timezone — the experienced effect is that filtering for an exact day returns the next (or previous) day's results, or a record scheduled for ""today"" gets classified as already past or as ""tomorrow,"" depending on the time and location of whoever is using the tool. This error type can show up as a constant, several-hours-long window every single day for anyone on the team in North America, or only in edge cases (a record whose date falls exactly today or right at a filter's boundary). Type 3 — comparison between incompatible date formats, where the code compares a formatted text string against a standard date value as if they were the same type, producing filtering results with no chronological sense (records silently disappearing from a list or getting miscategorized, with no visible error on screen). Additionally, it was identified that Airtable can, for certain fields, return a native date object (or even an invalid one) instead of a text string — an undocumented behavior that can break any fix that doesn't explicitly account for it.

A sweep of all 11 pages was performed against Airtable's real schema (not just the code's surface appearance), and all 11 require some level of adjustment — none were ruled out outright. However, pinpointing exactly which correction applies on each page requires a deep 1:1 evaluation, since the same error type may or may not be present depending on that specific field's exact usage within that page (e.g., the same field can be handled correctly in its display but incorrectly in its filter, within the same page).","docs/date_handling_rulebook.md was created as the project's source of truth for date handling — it classifies every date value into 5 semantic categories (date-only, date-with-time/instant, formula text with a guaranteed format, free text, and ambiguous human input) and defines 22 normative rules for reading, parsing, comparing, filtering, sorting, and displaying dates, referenced from the project's shared rules document and from the documentation of every affected interface. With that standard now in place, a deep 1:1 evaluation was completed on 2 of the 11 pages: on one, the identified adjustments were confirmed and shipped to production (including the fix for the undocumented Airtable behavior mentioned above); on the other, the specific adjustments were fully diagnosed, pending implementation. Still pending: completing the deep 1:1 evaluation and implementing adjustments on the remaining 9 pages.",,,,,,,,,,,,,,,,,,
40.0,Fulfillment/Shipping  must be able to mark items picked up or shipped,"The fulfillment interface needs to let reception staff mark individual items as picked up or shipped.  This must be done on a product level not a client level. Julia's position: the Apparel Magic invoice indicates fulfilment, but manual checkboxes are still needed to record that the gown is physically in the bride's hands or that a 3PL has collected the box - currently that is either untracked or tracked via ad-hoc Slack messages.",Aug 22nd,Singular,,Open,,Alonso,,,,,,,,,,,,,,,,,,,,,
41.0,Pickup orders arriving in Airtable as Shipping,"Several orders that appear as Pickup in Apparel Magic are coming through as Shipping in Airtable. Examples supplied: 73971, 73963, 73924, 73915, 73905, 73890, 74100, 74045, 74027.",Aug 22nd,Singular,,Open,"Slack - #danielle-frankel-developmen, 2026-08-21, Alonso Guerrero",Alonso,,,,,,,,,,,,,,,,,,,,,
42.0,Field editability report across all interfaces,"Singular to produce a report listing every synced field, whether it is currently editable in Airtable, and whether the fix sits with Singular or Cobalt. Principle agreed: fields synced from Acuity, Shopify or Apparel Magic should not be editable in Airtable, with noted exceptions such as wedding date.",Aug 22nd,Singular,,Open,Granola - DFS - Cobalt X Singular,Alonso,,,,,,,,,,,,,,,,,,,,,
43.0,"Change ""Missing Data"" to ""Must Assign"" for Leads","Change the ""Missing Data"" language to ""Must Assign"" for Room and Alterations Lead. Reception should be able to check clients in regardless of missing data, so they can post to the #client-appointment-arrivals Slack channel. Logged as: Suggestion - Daily Ops > Appointments. NOTE: closely related to existing tracker item #32 (Appointments page Missing Data flags too noisy) - may be the same underlying ask.",Aug 22nd,Singular,,Done,"Airtable feedback table (sandbox), 2026-08-19 5:45pm, Julia Collins",Alonso,2026-08-26 00:00:00,"On the Appointments page, when a scheduled appointment was missing its Room, Sales Associate, or Alterations Lead assignment, both the List and Calendar views displayed the text ""Missing Room"" / ""Missing Sales Associate"" / ""Missing Alterations Lead"" in an alert color. That wording implied a blocking data gap — but in practice, following a related fix applied days earlier, none of those three fields actually block Check In (only a missing Client does). The copy simply hadn't been updated to reflect that behavior change, creating the impression that reception couldn't check a client in without those fields completed, when in reality they already could.","The wording was changed from ""Missing"" to ""Must Assign"" for the three non-blocking fields (Room, Sales Associate, Alterations Lead), with the treatment differentiated by view to stay consistent with each one's own design: in the List view, where each column already carries its own header, the text reads simply ""Must Assign"" (no field name repeated, avoiding redundancy especially for the longer labels); in the Calendar view, where there are no column headers, the field name was kept in the same neutral typographic style already used when the field has a value (e.g. ""Room: ""), with only the word ""Must Assign"" highlighted in the alert color — matching the ""Field: value"" pattern that view already follows. The ""Missing Client"" text (the one case that genuinely blocks check-in) was left completely untouched. All representative test cases were run — every affected field, in every possible combination of empty/filled state, across both views — confirming the implementation behaves correctly in each one.",,,,,,,,,,,,,,,,,,
44.0,Make Phase Colors Consistent Across Views,Make the colour for each phase consistent across all interfaces - e.g. sold is always green - especially in the list view of the Pipeline interface. Logged as: Suggestion - General (no specific interface).,Aug 22nd,Singular,,Open,"Airtable feedback table (sandbox), 2026-08-19 5:58pm, Julia Collins",Alonso,,,,,,,,,,,,,,,,,,,,,
45.0,Favorite Styles Dropdown Jumps and Will Not Select,"After picking the first favourite style, the dropdown stops working properly - it jumps to a random part of the list and a second favourite style cannot be selected or added. Logged as: Bug Report - Daily Ops > Recap.",Aug 22nd,Singular,,Open,"Airtable feedback table (sandbox), 2026-08-19 6:03pm, Julia Collins",Alonso,,,,,,,,,,,,,,,,,,,,,
53.0,No pickup' button on final fitting and pickup appointments,"A 'No pickup' button to be added to final fitting and pickup appointments, covering the case where the client attends but the dress still needs work.",2026-08-21 00:00:00,Singular,,Open,Granola - DFS - Cobalt X Singular,,,,,,,"Directly tied to Issue #54 (Pick Up Orders table in Appointments, docs/appointments_pickup_orders_plan.md) — per Axel's 8/27 note, both features are meant to deploy together: reception marking individual orders picked up / switching Pick Up→Ship from the appointment detail page, and this ""No pickup"" outcome for when the client attends but the item still needs work.",,,,,,,,,,,,,,,
60.0,"Recap tied to appointment rather than client, with password access","Recap links to be tied to a specific appointment rather than to the client, so a client with appointments across multiple collections can still reference an earlier customization. Access via record ID plus client first name as credentials, with a pre-populated URL the sales associate can send. Needed because a client may hold several packages over their lifetime and more than one client can share a first name.",2026-08-17 00:00:00,Cobalt,,In Progress,From Julia,,,,,,,,,,,,,,,,,,,,,,
61.0,Three-table structure for recap and customization data,"Cobalt proposed a Package / Post-Appointment Recap / Customization Proposals table structure in Airtable mirroring the Shopify metaobject model, so Shopify only needs to pull from the Package table which references the others. Full field list shared in Slack on Aug 20. The Customization Proposals table is currently empty in sandbox and Singular is to confirm where that data is actually stored.",2026-08-20 00:00:00,Singular x Cobalt,,Open,,Axel,,,,,,,,,,,,,,,,,,,,,
62.0,Sync to Shopify' button replaces PDF generation,"PDF generation to be replaced by a 'Sync to Shopify' button that pushes the record to Shopify and returns a permanent per-appointment URL stored back in Airtable. Companion buttons proposed: View Page so the sales associate sees what the client sees, Preview Email, and Send Update.",2026-08-17 00:00:00,Singular x Cobalt,,In Progress,,Axel,,,,,,,,,,,,,,,,,,,,,
63.0,Recap email must send from the sales associate's own address,"In future state when email is pushed from Airtable, Julia wants the recap email to come from the individual sales associate's email, always CC atelier@daniellefrankelstudio.com, with the client able to reply directly, to preserve the high-touch luxury experience. I don't think this is how we will kick off Airtable with automated emails coming through but wanted to flag",2026-08-17 00:00:00,Singular x Cobalt,,Open,From Julia,,,,,,,,,,,,,,,,,,,,,,
